S     0.0198, -0.0142,  0.0246, -0.0250, -0.0144,  0.0211,  0.1797,  0.2236, -0.1291, -0.1837, -0.1060,  0.0180,  0.1215,  0.0000, -0.0474,  0.0274,  0.0000, -0.0178, -0.0103,  0.0000,  0.0000
PX    0.0001, -0.0001, -0.0001,  0.0001,  0.0002, -0.0002, -0.0524,  0.0125,  0.0591, -0.0018, -0.1193,  0.1724,  0.1160, -0.1376,  0.2079, -0.1698,  0.0000,  0.2363, -0.0185,  0.0000,  0.0000
PY   -0.0001, -0.0002, -0.0001, -0.0002,  0.0001,  0.0001,  0.0302,  0.0591,  0.0808,  0.1193, -0.1360, -0.0995, -0.0670, -0.2382, -0.1698,  0.0118,  0.0000,  0.0185, -0.2576,  0.0000,  0.0000
PZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2220,  0.0000,  0.0000,  0.2943, -0.1699
S    -0.0026,  0.0029, -0.0051,  0.0099,  0.0057, -0.0203,  0.1140,  0.1672, -0.0965, -0.1392, -0.0804,  0.0309,  0.1614,  0.0000, -0.0819,  0.0473,  0.0000,  0.0220,  0.0127,  0.0000,  0.0000
PX   -0.0003,  0.0005,  0.0007, -0.0014, -0.0017,  0.0073, -0.0062,  0.0120,  0.0036, -0.0296, -0.0482,  0.0590,  0.0337, -0.0463,  0.0762, -0.0326,  0.0000,  0.0555, -0.0287,  0.0000,  0.0000
PY    0.0002,  0.0013,  0.0005,  0.0017, -0.0005, -0.0042,  0.0036,  0.0036,  0.0161,  0.0482, -0.0261, -0.0341, -0.0195, -0.0801, -0.0326,  0.0386,  0.0000,  0.0287, -0.0887,  0.0000,  0.0000
PZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.1288,  0.0000,  0.0000,  0.2113, -0.1220
XX   -0.0040,  0.0028, -0.0048,  0.0046,  0.0025, -0.0035,  0.0030, -0.0027, -0.0077, -0.0040,  0.0057,  0.0011,  0.0056,  0.0029,  0.0119,  0.0048,  0.0000,  0.0077,  0.0145,  0.0000,  0.0000
YY   -0.0040,  0.0027, -0.0048,  0.0044,  0.0026, -0.0034,  0.0030,  0.0059,  0.0058,  0.0075, -0.0037,  0.0027, -0.0086, -0.0029, -0.0046, -0.0091,  0.0000, -0.0001, -0.0101,  0.0000,  0.0000
ZZ   -0.0041,  0.0028, -0.0048,  0.0047,  0.0027, -0.0036, -0.0107, -0.0110,  0.0064,  0.0071,  0.0041, -0.0001, -0.0047,  0.0000,  0.0006, -0.0004,  0.0000, -0.0010, -0.0006,  0.0000,  0.0000
XY   -0.0001,  0.0000,  0.0000, -0.0001, -0.0001,  0.0001,  0.0000, -0.0021, -0.0050,  0.0023,  0.0066,  0.0016, -0.0141,  0.0019, -0.0030,  0.0095,  0.0000, -0.0194, -0.0045,  0.0000,  0.0000
XZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -0.0083,  0.0000,  0.0000,  0.0010,  0.0103
YZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0048,  0.0000,  0.0000,  0.0103,  0.0129
S     0.4051, -0.5731,  0.0000,  0.0000,  0.5733, -0.4056, -0.0941,  0.0000,  0.1308,  0.0000, -0.1025, -0.0086,  0.0592,  0.0000,  0.0000, -0.0237,  0.0000,  0.0000, -0.0050,  0.0000,  0.0000
S     0.0198, -0.0284,  0.0000,  0.0000,  0.0289, -0.0211,  0.1797,  0.0000, -0.2582,  0.0000,  0.2121,  0.0180, -0.1215,  0.0000,  0.0000,  0.0548,  0.0000,  0.0000,  0.0206,  0.0000,  0.0000
PX    0.0000,  0.0000, -0.0003,  0.0002,  0.0000,  0.0000,  0.0000,  0.1149,  0.0000, -0.2049,  0.0000,  0.0000,  0.0000,  0.2751, -0.0863,  0.0000,  0.0000, -0.2683,  0.0000,  0.0000,  0.0000
PY   -0.0001, -0.0000,  0.0000,  0.0000,  0.0003, -0.0003,  0.0604,  0.0000, -0.0216,  0.0000, -0.0707, -0.1991,  0.1339,  0.0000,  0.0000,  0.3059,  0.0000,  0.0000,  0.2256,  0.0000,  0.0000
PZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2220,  0.0000,  0.0000,  0.0000, -0.3398
S    -0.0026,  0.0059,  0.0000,  0.0000, -0.0115,  0.0203,  0.1140,  0.0000, -0.1930,  0.0000,  0.1607,  0.0309, -0.1614,  0.0000,  0.0000,  0.0946,  0.0000,  0.0000, -0.0253,  0.0000,  0.0000
PX    0.0000,  0.0000,  0.0015, -0.0015,  0.0000,  0.0000,  0.0000,  0.0181,  0.0000, -0.0539,  0.0000,  0.0000,  0.0000,  0.0925,  0.0198,  0.0000,  0.0000, -0.1052,  0.0000,  0.0000,  0.0000
PY    0.0004,  0.0004,  0.0000,  0.0000, -0.0024,  0.0085,  0.0071,  0.0000,  0.0099,  0.0000, -0.0574, -0.0682,  0.0389,  0.0000,  0.0000,  0.0950,  0.0000,  0.0000,  0.0389,  0.0000,  0.0000
PZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.1288,  0.0000,  0.0000,  0.0000, -0.2440
XX   -0.0040,  0.0056,  0.0000,  0.0000, -0.0050,  0.0033,  0.0030,  0.0000, -0.0026,  0.0000, -0.0073,  0.0035,  0.0156,  0.0000,  0.0000,  0.0031,  0.0000,  0.0000,  0.0147,  0.0000,  0.0000
YY   -0.0039,  0.0055,  0.0000,  0.0000, -0.0053,  0.0035,  0.0030,  0.0000, -0.0012,  0.0000,  0.0033,  0.0003, -0.0126,  0.0000,  0.0000, -0.0116,  0.0000,  0.0000, -0.0234,  0.0000,  0.0000
ZZ   -0.0041,  0.0056,  0.0000,  0.0000, -0.0054,  0.0036, -0.0107,  0.0000,  0.0127,  0.0000, -0.0082, -0.0001,  0.0047,  0.0000,  0.0000, -0.0007,  0.0000,  0.0000,  0.0011,  0.0000,  0.0000
XY    0.0000,  0.0000, -0.0000,  0.0001,  0.0000,  0.0000,  0.0000,  0.0107,  0.0000, -0.0092,  0.0000,  0.0000,  0.0000,  0.0038, -0.0135,  0.0000,  0.0000, -0.0116,  0.0000,  0.0000,  0.0000
XZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0188,  0.0000
YZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0096,  0.0000,  0.0000,  0.0000, -0.0049
S     0.4051, -0.2865, -0.4963,  0.4965, -0.2867,  0.4056, -0.0941,  0.1133,  0.0654, -0.0887,  0.0512, -0.0086, -0.0592,  0.0000, -0.0205, -0.0118,  0.0000, -0.0044,  0.0025,  0.0000,  0.0000
S     0.0198, -0.0142, -0.0246,  0.0250, -0.0144,  0.0211,  0.1797, -0.2236, -0.1291,  0.1837, -0.1060,  0.0180,  0.1215,  0.0000,  0.0474,  0.0274,  0.0000,  0.0178, -0.0103,  0.0000,  0.0000
PX   -0.0001,  0.0001, -0.0001,  0.0001, -0.0002,  0.0002,  0.0524,  0.0125, -0.0591, -0.0018,  0.1193, -0.1724, -0.1160, -0.1376,  0.2079,  0.1698,  0.0000,  0.2363,  0.0185,  0.0000,  0.0000
PY   -0.0001, -0.0002,  0.0001,  0.0002,  0.0001,  0.0001,  0.0302, -0.0591,  0.0808, -0.1193, -0.1360, -0.0995, -0.0670,  0.2382,  0.1698,  0.0118,  0.0000, -0.0185, -0.2576,  0.0000,  0.0000
PZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2220,  0.0000,  0.0000, -0.2943, -0.1699
S    -0.0026,  0.0029,  0.0051, -0.0099,  0.0057, -0.0203,  0.1140, -0.1672, -0.0965,  0.1392, -0.0804,  0.0309,  0.1614,  0.0000,  0.0819,  0.0473,  0.0000, -0.0220,  0.0127,  0.0000,  0.0000
PX    0.0003, -0.0005,  0.0007, -0.0014,  0.0017, -0.0073,  0.0062,  0.0120, -0.0036, -0.0296,  0.0482, -0.0590, -0.0337, -0.0463,  0.0762,  0.0326,  0.0000,  0.0555,  0.0287,  0.0000,  0.0000
PY    0.0002,  0.0013, -0.0005, -0.0017, -0.0005, -0.0042,  0.0036, -0.0036,  0.0161, -0.0482, -0.0261, -0.0341, -0.0195,  0.0801,  0.0326,  0.0386,  0.0000, -0.0287, -0.0887,  0.0000,  0.0000
PZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.1288,  0.0000,  0.0000, -0.2113, -0.1220
XX   -0.0040,  0.0028,  0.0048, -0.0046,  0.0025, -0.0035,  0.0030,  0.0027, -0.0077,  0.0040,  0.0057,  0.0011,  0.0056, -0.0029, -0.0119,  0.0048,  0.0000, -0.0077,  0.0145,  0.0000,  0.0000
YY   -0.0040,  0.0027,  0.0048, -0.0044,  0.0026, -0.0034,  0.0030, -0.0059,  0.0058, -0.0075, -0.0037,  0.0027, -0.0086,  0.0029,  0.0046, -0.0091,  0.0000,  0.0001, -0.0101,  0.0000,  0.0000
ZZ   -0.0041,  0.0028,  0.0048, -0.0047,  0.0027, -0.0036, -0.0107,  0.0110,  0.0064, -0.0071,  0.0041, -0.0001, -0.0047,  0.0000, -0.0006, -0.0004,  0.0000,  0.0010, -0.0006,  0.0000,  0.0000
XY    0.0001, -0.0000,  0.0000, -0.0001,  0.0001, -0.0001,  0.0000, -0.0021,  0.0050,  0.0023, -0.0066, -0.0016,  0.0141,  0.0019, -0.0030, -0.0095,  0.0000, -0.0194,  0.0045,  0.0000,  0.0000
XZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0083,  0.0000,  0.0000,  0.0010, -0.0103
YZ    0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0048,  0.0000,  0.0000, -0.0103,  0.0129
S     0.4051,  0.2865, -0.4963, -0.4965, -0.2867, -0.4056, -0.0941,  0.1133, -0.0654,  0.0887,  0.0512, -0.0086,  0.0592,  0.0000, -0.0205,  0.0118,  0.0000,  0.0044,  0.0025,  0.0000,  0.0000
